Adresse;StimmArt;Bezirk;Bezirksname;WBezArt;Wahlbezirk;Briefwahlbezirk;AghWkr;BunWkr;OstWest;Datum;Zeit;WberIns;WberA1;WberA1p;WberA2;WberA2p;WberA3;WberA3p;Waehler;Waehlerp;Wahlsch;Wahlschp;Gueltig;Gueltigp;Unguelt;Ungueltp;P01;P01p;P02;P02p;P03;P03p;P04;P04p;P05;P05p;P06;P06p;P07;P07p;P08;P08p;P09;P09p;P10;P10p;P11;P11p;P12;P12p;P13;P13p;P14;P14p;P15;P15p;P16;P16p;P17;P17p;P18;P18p;P19;P19p;P20;P20p;P21;P21p;P22;P22p;P23;P23p;P24;P24p;P25;P25p;P26;P26p;P27;P27p;P28;P28p;P29;P29p;P30;P30p;P31;P31p;P32;P32p;P33;P33p;P34;P34p;P35;P35p;P36;P36p;P37;P37p;P38;P38p;P39;P39p;P40;P40p;P41;P41p;P42;P42p;P43;P43p;P44;P44p;P45;P45p;P46;P46p;P47;P47p;P48;P48p;P49;P49p;P50;P50p;P51;P51p;P52;P52p;P53;P53p;P54;P54p;P55;P55p;P56;P56p;P57;P57p;P58;P58p;P59;P59p;P60;P60p;aufn;Hinweis
01W120;1;01;*Mitte;W;120;011K;01;75;O;24.02.12;01:17:02;1057;570;53,9;487;46,1;0;0,0;450;42,6;0;0,0;444;98,7;6;1,3;36;8,1;69;15,5;72;16,2;168;37,8;29;6,5;35;7,9;10;2,3;2;0,5;2;0,5;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;12;2,7;7;1,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W121;1;01;*Mitte;W;121;011L;01;75;O;24.02.12;01:17:02;1079;531;49,2;548;50,8;0;0,0;428;39,7;0;0,0;424;99,1;4;0,9;56;13,2;41;9,7;86;20,3;154;36,3;15;3,5;40;9,4;10;2,4;6;1,4;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;11;2,6;4;0,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W122;1;01;*Mitte;W;122;011M;01;75;O;24.02.12;01:17:02;1168;578;49,5;590;50,5;0;0,0;485;41,5;0;0,0;484;99,8;1;0,2;67;13,8;79;16,3;83;17,1;180;37,2;11;2,3;36;7,4;10;2,1;5;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;3;0,6;8;1,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W123;1;01;*Mitte;W;123;011M;01;75;O;24.02.12;01:17:02;976;529;54,2;447;45,8;0;0,0;427;43,8;0;0,0;426;99,8;1;0,2;57;13,4;47;11,0;74;17,4;174;40,8;9;2,1;44;10,3;4;0,9;3;0,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;7;1,6;6;1,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W124;1;01;*Mitte;W;124;011A;01;75;W;24.02.12;01:18:14;1248;973;78,0;275;22,0;0;0,0;293;23,5;0;0,0;291;99,3;2;0,7;53;18,2;28;9,6;61;21,0;84;28,9;32;11,0;6;2,1;7;2,4;8;2,7;2;0,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;5;1,7;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;Teilwiederholungswahl 2024
01W125;1;01;*Mitte;W;125;011C;01;75;O;24.02.12;01:17:02;1540;781;50,7;759;49,3;0;0,0;561;36,4;0;0,0;553;98,6;8;1,4;67;12,1;56;10,1;103;18,6;199;36,0;24;4,3;53;9,6;17;3,1;7;1,3;4;0,7;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;5;0,9;0;0,0;5;0,9;11;2,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W200;1;01;*Mitte;W;200;012A;02;75;O;24.02.12;01:17:02;876;525;59,9;351;40,1;0;0,0;344;39,3;0;0,0;334;97,1;10;2,9;70;21,0;51;15,3;73;21,9;40;12,0;36;10,8;46;13,8;7;2,1;4;1,2;2;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,6;0;0,0;0;0,0;0;0,0;0;0,0;2;0,6;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W201;1;01;*Mitte;W;201;012A;02;75;O;24.02.12;01:17:02;1232;687;55,8;545;44,2;0;0,0;466;37,8;0;0,0;456;97,9;10;2,1;91;20,0;60;13,2;94;20,6;86;18,9;43;9,4;61;13,4;9;2,0;3;0,7;2;0,4;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;2;0,4;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W202;1;01;*Mitte;W;202;012B;02;75;O;24.02.12;01:17:02;1187;651;54,8;536;45,2;0;0,0;436;36,7;0;0,0;423;97,0;13;3,0;91;21,5;63;14,9;97;22,9;59;13,9;53;12,5;44;10,4;5;1,2;3;0,7;2;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;0,7;3;0,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W203;1;01;*Mitte;W;203;012B;02;75;O;24.02.12;01:17:02;1566;792;50,6;774;49,4;0;0,0;509;32,5;0;0,0;495;97,2;14;2,8;105;21,2;63;12,7;118;23,8;84;17,0;44;8,9;51;10,3;8;1,6;4;0,8;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;5;1,0;7;1,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,4;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W204;1;01;*Mitte;W;204;012C;02;75;O;24.02.12;01:17:02;1581;774;49,0;807;51,0;0;0,0;525;33,2;0;0,0;514;97,9;11;2,1;111;21,6;51;9,9;128;24,9;90;17,5;43;8,4;68;13,2;3;0,6;4;0,8;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;8;1,6;4;0,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W205;1;01;*Mitte;W;205;012C;02;75;O;24.02.12;01:17:02;1241;741;59,7;500;40,3;0;0,0;457;36,8;0;0,0;448;98,0;9;2,0;66;14,7;85;19,0;97;21,7;78;17,4;50;11,2;39;8,7;11;2,5;6;1,3;5;1,1;0;0,0;0;0,0;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;2;0,4;4;0,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W206;1;01;*Mitte;W;206;012D;02;75;O;24.02.12;01:17:02;1321;791;59,9;530;40,1;0;0,0;491;37,2;0;0,0;484;98,6;7;1,4;59;12,2;95;19,6;101;20,9;110;22,7;44;9,1;34;7,0;7;1,4;12;2,5;5;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;0,6;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;13;2,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W207;1;01;*Mitte;W;207;012D;02;75;O;24.02.12;01:17:02;1083;607;56,0;476;44,0;0;0,0;430;39,7;0;0,0;423;98,4;7;1,6;57;13,5;101;23,9;119;28,1;77;18,2;36;8,5;10;2,4;3;0,7;4;0,9;2;0,5;0;0,0;0;0,0;0;0,0;2;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;2;0,5;7;1,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W208;1;01;*Mitte;W;208;012E;02;75;O;24.02.12;01:17:02;931;442;47,5;489;52,5;0;0,0;357;38,3;0;0,0;351;98,3;6;1,7;54;15,4;48;13,7;65;18,5;128;36,5;11;3,1;28;8,0;6;1,7;2;0,6;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;3;0,9;4;1,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W209;1;01;*Mitte;W;209;012E;02;75;O;24.02.12;01:17:02;1160;623;53,7;537;46,3;0;0,0;488;42,1;0;0,0;483;99,0;5;1,0;48;9,9;76;15,7;82;17,0;174;36,0;24;5,0;41;8,5;14;2,9;6;1,2;1;0,2;0;0,0;0;0,0;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;2;0,4;0;0,0;3;0,6;8;1,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W210;1;01;*Mitte;W;210;012F;02;75;O;24.02.12;01:17:02;1157;618;53,4;539;46,6;0;0,0;473;40,9;0;0,0;471;99,6;2;0,4;50;10,6;67;14,2;75;15,9;181;38,4;24;5,1;45;9,6;4;0,8;8;1,7;1;0,2;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;7;1,5;8;1,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W211;1;01;*Mitte;W;211;012F;02;75;O;24.02.12;01:17:02;888;553;62,3;335;37,7;0;0,0;375;42,2;0;0,0;369;98,4;6;1,6;34;9,2;81;22,0;61;16,5;112;30,4;35;9,5;15;4,1;7;1,9;8;2,2;2;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,5;0;0,0;3;0,8;8;2,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W212;1;01;*Mitte;W;212;012G;02;75;O;24.02.12;01:17:02;883;482;54,6;401;45,4;0;0,0;373;42,2;0;0,0;372;99,7;1;0,3;35;9,4;59;15,9;47;12,6;144;38,7;22;5,9;35;9,4;10;2,7;5;1,3;1;0,3;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;6;1,6;5;1,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W213;1;01;*Mitte;W;213;012G;02;75;O;24.02.12;01:17:02;616;354;57,5;262;42,5;0;0,0;232;37,7;0;0,0;227;97,8;5;2,2;28;12,3;49;21,6;38;16,7;54;23,8;17;7,5;17;7,5;4;1,8;5;2,2;1;0,4;0;0,0;0;0,0;0;0,0;2;0,9;0;0,0;0;0,0;0;0,0;1;0,4;0;0,0;0;0,0;0;0,0;0;0,0;2;0,9;0;0,0;4;1,8;5;2,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W214;1;01;*Mitte;W;214;012G;02;75;O;24.02.12;01:17:02;859;486;56,6;373;43,4;0;0,0;288;33,5;0;0,0;279;96,9;9;3,1;41;14,7;39;14,0;62;22,2;58;20,8;20;7,2;37;13,3;6;2,2;8;2,9;3;1,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,4;0;0,0;4;1,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W215;1;01;*Mitte;W;215;012H;02;75;O;24.02.12;01:17:02;987;591;59,9;396;40,1;0;0,0;424;43,0;0;0,0;409;96,5;15;3,5;80;19,6;81;19,8;106;25,9;52;12,7;46;11,2;19;4,6;7;1,7;8;2,0;1;0,2;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;2;0,5;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;1;0,2;4;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W216;1;01;*Mitte;W;216;012H;02;75;O;24.02.12;01:17:02;957;510;53,3;447;46,7;0;0,0;368;38,5;0;0,0;358;97,3;10;2,7;48;13,4;72;20,1;96;26,8;46;12,8;42;11,7;22;6,1;7;2,0;11;3,1;3;0,8;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;4;1,1;4;1,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W217;1;01;*Mitte;W;217;012I;02;75;O;24.02.12;01:17:02;1012;613;60,6;399;39,4;0;0,0;359;35,5;0;0,0;349;97,2;10;2,8;50;14,3;84;24,1;86;24,6;52;14,9;27;7,7;26;7,4;4;1,1;8;2,3;2;0,6;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;0,9;6;1,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W218;1;01;*Mitte;W;218;012I;02;75;O;24.02.12;01:17:02;980;629;64,2;351;35,8;0;0,0;414;42,2;0;0,0;401;96,9;13;3,1;63;15,7;88;21,9;111;27,7;39;9,7;48;12,0;20;5,0;9;2,2;8;2,0;5;1,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;1;0,2;6;1,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W219;1;01;*Mitte;W;219;012I;02;75;O;24.02.12;01:17:02;770;511;66,4;259;33,6;0;0,0;303;39,4;0;0,0;296;97,7;7;2,3;32;10,8;60;20,3;83;28,0;48;16,2;36;12,2;14;4,7;6;2,0;7;2,4;2;0,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;4;1,4;4;1,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W220;1;01;*Mitte;W;220;012J;02;75;O;24.02.12;01:17:02;1045;590;56,5;455;43,5;0;0,0;373;35,7;0;0,0;366;98,1;7;1,9;44;12,0;81;22,1;87;23,8;66;18,0;38;10,4;26;7,1;4;1,1;4;1,1;2;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;0,8;10;2,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W221;1;01;*Mitte;W;221;012K;02;75;O;24.02.12;01:17:02;1468;759;51,7;709;48,3;0;0,0;551;37,5;0;0,0;544;98,7;7;1,3;84;15,4;43;7,9;122;22,4;145;26,7;39;7,2;73;13,4;7;1,3;9;1,7;3;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;7;1,3;10;1,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W222;1;01;*Mitte;W;222;012K;02;75;O;24.02.12;01:17:02;854;531;62,2;323;37,8;0;0,0;343;40,2;0;0,0;332;96,8;11;3,2;38;11,4;70;21,1;100;30,1;60;18,1;22;6,6;16;4,8;4;1,2;7;2,1;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;2;0,6;0;0,0;2;0,6;9;2,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
01W223;1;01;*Mitte;W;223;012L;02;75;O;24.02.12;01:17:02;1546;795;51,4;751;48,6;0;0,0;609;39,4;0;0,0;600;98,5;9;1,5;84;14,0;107;17,8;164;27,3;139;23,2;33;5,5;46;7,7;7;1,2;10;1,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;0,5;5;0,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;;
